Antecedent,Consequent,Support,Confidence,Lift,Count
dangereux gaming,celui gaming,0.0014597018037743718,0.1372549019607843,11.753676470588234,14
haut gaming,celui gaming,0.0014597018037743718,0.1372549019607843,11.753676470588234,14
habiller mode & vêtements,plaine mode & vêtements,0.0009383797309978105,0.1139240506329114,11.748877092690895,9
fenêtre mode & vêtements,plaine mode & vêtements,0.0009383797309978105,0.1139240506329114,11.748877092690895,9
arracher informatique,tromper informatique,0.0012511729746637473,0.12371134020618557,11.747677860569564,12
tromper informatique,arracher informatique,0.0012511729746637473,0.11881188118811882,11.747677860569564,12
recueillir livres & médias,soi livres & médias,0.0008341153164424981,0.11267605633802816,11.746478873239436,8
place chaussures,retirer chaussures,0.0012511729746637473,0.12000000000000001,11.744081632653064,12
retirer chaussures,place chaussures,0.0012511729746637473,0.12244897959183675,11.744081632653062,12
veille maison & jardin,classe maison & jardin,0.0010426441455531226,0.11627906976744186,11.739290085679315,10
classe maison & jardin,veille maison & jardin,0.0010426441455531226,0.10526315789473684,11.739290085679315,10
cesse auto & moto,lui auto & moto,0.001146908560108435,0.10891089108910891,11.736678162198244,11
prouver chaussures,présence chaussures,0.001146908560108435,0.12359550561797754,11.736678162198244,11
lui auto & moto,cesse auto & moto,0.001146908560108435,0.12359550561797754,11.736678162198244,11
présence chaussures,prouver chaussures,0.001146908560108435,0.10891089108910891,11.736678162198244,11
valoir pet care,pièce pet care,0.0012511729746637473,0.13333333333333333,11.732110091743118,12
céder mode & vêtements,compte mode & vêtements,0.0012511729746637473,0.11009174311926606,11.732110091743118,12
pièce pet care,valoir pet care,0.0012511729746637473,0.11009174311926606,11.732110091743118,12
forcer art & crafts,défaut art & crafts,0.0012511729746637473,0.11009174311926606,11.732110091743118,12
défaut art & crafts,forcer art & crafts,0.0012511729746637473,0.13333333333333333,11.732110091743118,12
compte mode & vêtements,céder mode & vêtements,0.0012511729746637473,0.13333333333333333,11.732110091743118,12
visite électronique,mensonge électronique,0.0009383797309978105,0.11250000000000002,11.728125000000002,9
pas mode & vêtements,afin de mode & vêtements,0.0009383797309978105,0.11250000000000002,11.728125000000002,9
clair téléphonie,mur téléphonie,0.001146908560108435,0.12222222222222222,11.722333333333333,11
mur téléphonie,clair téléphonie,0.001146908560108435,0.11,11.722333333333333,11
compagnon téléphonie,clair téléphonie,0.001146908560108435,0.11,11.722333333333333,11
clair téléphonie,compagnon téléphonie,0.001146908560108435,0.12222222222222222,11.722333333333333,11
ouvrage art & crafts,l'une art & crafts,0.0010426441455531226,0.1075268817204301,11.719208211143695,10
l'une art & crafts,ouvrage art & crafts,0.0010426441455531226,0.11363636363636363,11.719208211143695,10
sommet art & crafts,sec art & crafts,0.001146908560108435,0.13924050632911392,11.7145236508994,11
dangereux téléphonie,rire téléphonie,0.0012511729746637473,0.1111111111111111,11.71062271062271,12
attitude accessoires,réclamer accessoires,0.0009383797309978105,0.1111111111111111,11.71062271062271,9
réclamer accessoires,manquer accessoires,0.0012511729746637473,0.13186813186813187,11.71062271062271,12
nommer maison & jardin,goutte maison & jardin,0.0010426441455531226,0.10989010989010989,11.71062271062271,10
manquer accessoires,réclamer accessoires,0.0012511729746637473,0.1111111111111111,11.71062271062271,12
nul montres,compte montres,0.001146908560108435,0.1111111111111111,11.71062271062271,11
problème sacs & bagages,choix sacs & bagages,0.0012511729746637473,0.1111111111111111,11.71062271062271,12
choix sacs & bagages,problème sacs & bagages,0.0012511729746637473,0.13186813186813187,11.71062271062271,12
libre art & crafts,valeur art & crafts,0.001146908560108435,0.12087912087912088,11.71062271062271,11
valeur art & crafts,libre art & crafts,0.001146908560108435,0.1111111111111111,11.71062271062271,11
compte montres,nul montres,0.001146908560108435,0.12087912087912088,11.71062271062271,11
rire téléphonie,dangereux téléphonie,0.0012511729746637473,0.13186813186813187,11.71062271062271,12
goutte maison & jardin,nommer maison & jardin,0.0010426441455531226,0.11111111111111109,11.710622710622708,10
fuir alimentation,nul alimentation,0.0008341153164424981,0.11594202898550723,11.705263157894736,8
appuyer chaussettes & lingerie,fonder chaussettes & lingerie,0.001146908560108435,0.11827956989247311,11.695044895244429,11
fonder chaussettes & lingerie,appuyer chaussettes & lingerie,0.001146908560108435,0.1134020618556701,11.695044895244429,11
doute chaussettes & lingerie,haïr chaussettes & lingerie,0.0012511729746637473,0.11214953271028039,11.691588785046731,12
haïr chaussettes & lingerie,doute chaussettes & lingerie,0.0012511729746637473,0.13043478260869568,11.691588785046731,12
énorme électronique,oncle électronique,0.001146908560108435,0.11702127659574468,11.691156914893616,11
donc jouets & enfants,aider jouets & enfants,0.001146908560108435,0.11458333333333333,11.691156914893616,11
aider jouets & enfants,donc jouets & enfants,0.001146908560108435,0.11702127659574468,11.691156914893616,11
oncle électronique,énorme électronique,0.001146908560108435,0.11458333333333333,11.691156914893616,11
malade chaussettes & lingerie,réfléchir chaussettes & lingerie,0.0013554373892190595,0.11206896551724138,11.683189655172415,13
réfléchir chaussettes & lingerie,malade chaussettes & lingerie,0.0013554373892190595,0.14130434782608695,11.683189655172413,13
plaine accessoires,fort accessoires,0.0009383797309978105,0.10227272727272728,11.677353896103897,9
l'une art & crafts,détacher art & crafts,0.0009383797309978105,0.10227272727272728,11.677353896103897,9
détacher art & crafts,l'une art & crafts,0.0009383797309978105,0.10714285714285714,11.677353896103895,9
fort accessoires,plaine accessoires,0.0009383797309978105,0.10714285714285714,11.677353896103895,9
colère téléphonie,ressembler téléphonie,0.0015639662183296842,0.13513513513513514,11.676406135865596,15
ressembler téléphonie,colère téléphonie,0.0015639662183296842,0.13513513513513514,11.676406135865596,15
souhaiter jouets & enfants,veiller jouets & enfants,0.0014597018037743718,0.14,11.676000000000002,14
apporter livres & médias,adresser livres & médias,0.0014597018037743718,0.14,11.676000000000002,14
adresser livres & médias,apporter livres & médias,0.0014597018037743718,0.12173913043478261,11.676,14
veiller jouets & enfants,souhaiter jouets & enfants,0.0014597018037743718,0.12173913043478261,11.676,14
plaine mode & vêtements,souvent mode & vêtements,0.0012511729746637473,0.12903225806451613,11.674984783931832,12
souvent mode & vêtements,plaine mode & vêtements,0.0012511729746637473,0.11320754716981132,11.674984783931832,12
mémoire pet care,gros pet care,0.0009383797309978105,0.10344827586206896,11.672616632860041,9
gros pet care,mémoire pet care,0.0009383797309978105,0.10588235294117648,11.672616632860041,9
doute chaussures,début chaussures,0.0013554373892190595,0.11926605504587155,11.67225238719341,13
début chaussures,doute chaussures,0.0013554373892190595,0.1326530612244898,11.67225238719341,13
quant à informatique,alors informatique,0.001146908560108435,0.1375,11.670464601769913,11
nu mode & vêtements,soirée mode & vêtements,0.0009383797309978105,0.12162162162162163,11.66472972972973,9
ordre chaussures,vif chaussures,0.0012511729746637473,0.12765957446808512,11.660790273556232,12
vif chaussures,ordre chaussures,0.0012511729746637473,0.11428571428571428,11.66079027355623,12
veiller jouets & enfants,politique jouets & enfants,0.0013554373892190595,0.11304347826086956,11.658064516129032,13
politique jouets & enfants,veiller jouets & enfants,0.0013554373892190595,0.13978494623655913,11.65806451612903,13
condamner beauté & santé,éclat beauté & santé,0.0013554373892190595,0.13,11.652616822429907,13
éclat beauté & santé,condamner beauté & santé,0.0013554373892190595,0.12149532710280374,11.652616822429907,13
près jouets & enfants,grand jouets & enfants,0.0013554373892190595,0.13,11.652616822429907,13
grand jouets & enfants,près jouets & enfants,0.0013554373892190595,0.12149532710280374,11.652616822429907,13
ou informatique,froid informatique,0.0010426441455531226,0.10204081632653061,11.650874635568513,10
froid informatique,ou informatique,0.0010426441455531226,0.11904761904761903,11.650874635568512,10
repas chaussures,soleil chaussures,0.0013554373892190595,0.1262135922330097,11.639563106796118,13
voiture chaussettes & lingerie,spectacle chaussettes & lingerie,0.001146908560108435,0.125,11.639563106796116,11
spectacle chaussettes & lingerie,voiture chaussettes & lingerie,0.001146908560108435,0.10679611650485436,11.639563106796116,11
fixe sports & loisirs,exprimer sports & loisirs,0.0012511729746637473,0.11650485436893204,11.639563106796116,12
plaine accessoires,signe accessoires,0.001146908560108435,0.125,11.639563106796116,11
soleil chaussures,repas chaussures,0.0013554373892190595,0.125,11.639563106796116,13
signe accessoires,plaine accessoires,0.001146908560108435,0.10679611650485436,11.639563106796116,11
exprimer sports & loisirs,fixe sports & loisirs,0.0012511729746637473,0.125,11.639563106796116,12
grain livres & médias,rideau livres & médias,0.001146908560108435,0.125,11.639563106796116,11
rideau livres & médias,grain livres & médias,0.001146908560108435,0.10679611650485436,11.639563106796116,11
endroit maison & jardin,depuis maison & jardin,0.0012511729746637473,0.12371134020618557,11.632504548211037,12
arracher informatique,fidèle informatique,0.0012511729746637473,0.12371134020618557,11.632504548211037,12
depuis maison & jardin,endroit maison & jardin,0.0012511729746637473,0.11764705882352941,11.632504548211037,12
en sacs & bagages,officier sacs & bagages,0.0010426441455531226,0.10309278350515463,11.632504548211037,10
certain pet care,surprendre pet care,0.0012511729746637473,0.11764705882352941,11.632504548211037,12
quoi beauté & santé,partie beauté & santé,0.0010426441455531226,0.10309278350515463,11.632504548211037,10
surprendre pet care,certain pet care,0.0012511729746637473,0.12371134020618557,11.632504548211037,12
fidèle informatique,arracher informatique,0.0012511729746637473,0.11764705882352941,11.632504548211037,12
officier sacs & bagages,en sacs & bagages,0.0010426441455531226,0.1176470588235294,11.632504548211035,10
partie beauté & santé,quoi beauté & santé,0.0010426441455531226,0.1176470588235294,11.632504548211035,10
souffrance bijoux,diriger bijoux,0.0015639662183296842,0.15151515151515152,11.625454545454547,15
bande livres & médias,entraîner livres & médias,0.0014597018037743718,0.1272727272727273,11.625454545454547,14
veiller téléphonie,clair téléphonie,0.0012511729746637473,0.1090909090909091,11.625454545454545,12
clair téléphonie,veiller téléphonie,0.0012511729746637473,0.13333333333333333,11.625454545454545,12
apporter livres & médias,aider livres & médias,0.0012511729746637473,0.12000000000000001,11.625454545454545,12
bataille accessoires,plaine accessoires,0.0008341153164424981,0.10666666666666666,11.625454545454545,8
diriger bijoux,souffrance bijoux,0.0015639662183296842,0.12000000000000001,11.625454545454545,15
dehors pet care,calme pet care,0.0012511729746637473,0.12121212121212122,11.625454545454545,12
calme pet care,dehors pet care,0.0012511729746637473,0.12000000000000001,11.625454545454545,12
entraîner livres & médias,bande livres & médias,0.0014597018037743718,0.13333333333333333,11.625454545454545,14
aider livres & médias,apporter livres & médias,0.0012511729746637473,0.12121212121212122,11.625454545454545,12
livrer sacs & bagages,chaud sacs & bagages,0.0012511729746637473,0.12121212121212122,11.625454545454545,12
chaud sacs & bagages,livrer sacs & bagages,0.0012511729746637473,0.12000000000000001,11.625454545454545,12
compte mode & vêtements,immense mode & vêtements,0.001146908560108435,0.12222222222222222,11.606270627062706,11
immense mode & vêtements,compte mode & vêtements,0.001146908560108435,0.10891089108910891,11.606270627062706,11
classe maison & jardin,céder maison & jardin,0.0010426441455531226,0.10526315789473684,11.604355716878402,10
céder maison & jardin,classe maison & jardin,0.0010426441455531226,0.11494252873563217,11.604355716878402,10
escalier pet care,long pet care,0.0009383797309978105,0.11250000000000002,11.60201612903226,9
personnage chaussettes & lingerie,doute chaussettes & lingerie,0.001146908560108435,0.12941176470588237,11.599890049477736,11
pas sports & loisirs,surveiller sports & loisirs,0.001146908560108435,0.12941176470588237,11.599890049477736,11
surveiller sports & loisirs,pas sports & loisirs,0.001146908560108435,0.102803738317757,11.599890049477734,11
doute chaussettes & lingerie,personnage chaussettes & lingerie,0.001146908560108435,0.102803738317757,11.599890049477734,11
entrer bijoux,discussion bijoux,0.0010426441455531226,0.11363636363636363,11.59453578336557,10
frapper auto & moto,membre auto & moto,0.0010426441455531226,0.11363636363636363,11.59453578336557,10
loin téléphonie,usage téléphonie,0.0010426441455531226,0.11363636363636363,11.59453578336557,10
