CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST004762,57,6,615.29,3,3,3,333,Champions
CUST004763,146,8,769.83,2,4,4,244,Loyal Customers
CUST004764,766,1,79.8,1,1,1,111,Lost
CUST004765,16,4,375.99,4,2,2,422,Potential Loyalists
CUST004766,94,7,687.5600000000001,3,4,4,344,Champions
CUST004767,263,3,413.79,1,1,2,112,Lost
CUST004768,259,4,348.3,1,2,2,122,At Risk
CUST004769,48,5,515.23,3,3,3,333,Champions
CUST004770,78,8,983.88,3,4,4,344,Champions
CUST004771,68,6,398.63,3,3,2,332,Potential Loyalists
CUST004772,160,2,212.33,2,1,1,211,Dormant
CUST004773,87,4,476.04,3,2,2,322,Potential Loyalists
CUST004774,27,8,607.77,4,4,3,443,Champions
CUST004775,735,1,59.67,1,1,1,111,Lost
CUST004776,31,7,794.74,4,4,4,444,Champions
CUST004777,134,4,357.14,2,2,2,222,Need Attention
CUST004778,463,4,300.87,1,2,1,121,Lost
CUST004779,51,2,174.8,3,1,1,311,Dormant
CUST004780,248,3,307.27,1,1,1,111,Lost
CUST004781,244,2,172.34,1,1,1,111,Lost
CUST004782,151,2,153.18,2,1,1,211,Dormant
CUST004783,644,2,154.93,1,1,1,111,Lost
CUST004784,3,14,1554.13,4,4,4,444,Champions
CUST004785,391,7,613.46,1,4,3,143,Loyal Customers
CUST004786,40,7,853.87,4,4,4,444,Champions
CUST004787,43,8,623.27,4,4,3,443,Champions
CUST004788,70,3,258.69,3,1,1,311,Dormant
CUST004789,204,5,538.4200000000001,2,3,3,233,Loyal Customers
CUST004790,73,8,846.88,3,4,4,344,Champions
CUST004791,27,10,1006.3299999999999,4,4,4,444,Champions
CUST004792,363,4,260.90999999999997,1,2,1,121,Lost
CUST004793,5,7,691.49,4,4,4,444,Champions
CUST004794,40,6,498.56,4,3,3,433,Champions
CUST004795,126,6,543.06,2,3,3,233,Loyal Customers
CUST004796,122,4,409.34,2,2,2,222,Need Attention
CUST004797,232,5,515.22,1,3,3,133,Loyal Customers
CUST004798,21,4,342.5,4,2,2,422,Potential Loyalists
CUST004799,145,3,249.86,2,1,1,211,Dormant
CUST004800,225,2,139.1,1,1,1,111,Lost
CUST004801,158,3,489.28000000000003,2,1,2,212,Dormant
CUST004802,17,3,224.32,4,1,1,411,Dormant
CUST004803,299,4,302.34,1,2,1,121,Lost
CUST004804,78,8,774.22,3,4,4,344,Champions
CUST004805,77,9,923.08,3,4,4,344,Champions
CUST004806,30,3,240.19,4,1,1,411,Dormant
CUST004807,63,5,667.94,3,3,4,334,Champions
CUST004808,18,6,628.46,4,3,3,433,Champions
CUST004809,102,7,617.95,3,4,3,343,Champions
CUST004810,174,5,389.95000000000005,2,3,2,232,Need Attention
CUST004811,176,7,608.66,2,4,3,243,Loyal Customers
CUST004812,29,5,601.23,4,3,3,433,Champions
CUST004813,28,4,349.1,4,2,2,422,Potential Loyalists
CUST004814,20,5,508.0,4,3,3,433,Champions
CUST004815,298,4,433.15,1,2,2,122,At Risk
CUST004816,458,2,156.19,1,1,1,111,Lost
CUST004817,188,6,536.16,2,3,3,233,Loyal Customers
CUST004818,18,6,552.85,4,3,3,433,Champions
CUST004819,38,4,351.37,4,2,2,422,Potential Loyalists
CUST004820,183,2,139.78,2,1,1,211,Dormant
CUST004821,239,8,872.39,1,4,4,144,Loyal Customers
CUST004822,13,10,1123.52,4,4,4,444,Champions
CUST004823,147,8,672.63,2,4,4,244,Loyal Customers
CUST004824,202,3,281.57,2,1,1,211,Dormant
CUST004825,23,8,972.46,4,4,4,444,Champions
CUST004826,76,6,782.4200000000001,3,3,4,334,Champions
CUST004827,354,6,691.3299999999999,1,3,4,134,Loyal Customers
CUST004828,29,7,660.38,4,4,3,443,Champions
CUST004829,160,5,360.98,2,3,2,232,Need Attention
CUST004830,24,9,835.39,4,4,4,444,Champions
CUST004831,11,6,620.21,4,3,3,433,Champions
CUST004832,156,9,799.31,2,4,4,244,Loyal Customers
CUST004833,12,1,242.35,4,1,1,411,Dormant
CUST004834,165,9,1211.72,2,4,4,244,Loyal Customers
CUST004835,281,4,334.93,1,2,1,121,Lost
CUST004836,554,4,423.78,1,2,2,122,At Risk
CUST004837,165,9,1076.45,2,4,4,244,Loyal Customers
CUST004838,93,7,588.03,3,4,3,343,Champions
CUST004839,400,2,114.4,1,1,1,111,Lost
CUST004840,377,5,619.39,1,3,3,133,Loyal Customers
CUST004841,123,6,684.19,2,3,4,234,Loyal Customers
CUST004842,3,4,421.09000000000003,4,2,2,422,Potential Loyalists
CUST004843,269,3,236.19,1,1,1,111,Lost
CUST004844,181,2,148.10000000000002,2,1,1,211,Dormant
CUST004845,153,3,186.53,2,1,1,211,Dormant
CUST004847,397,6,518.61,1,3,3,133,Loyal Customers
CUST004848,241,4,490.79,1,2,2,122,At Risk
CUST004849,52,7,876.79,3,4,4,344,Champions
CUST004850,29,8,923.29,4,4,4,444,Champions
CUST004851,247,8,729.27,1,4,4,144,Loyal Customers
CUST004852,44,6,631.24,4,3,3,433,Champions
CUST004853,42,5,521.5600000000001,4,3,3,433,Champions
CUST004854,125,6,593.65,2,3,3,233,Loyal Customers
CUST004855,41,6,576.8,4,3,3,433,Champions
CUST004856,57,6,587.8299999999999,3,3,3,333,Champions
CUST004857,53,10,1025.72,3,4,4,344,Champions
CUST004858,75,6,649.51,3,3,3,333,Champions
CUST004859,131,4,364.55,2,2,2,222,Need Attention
CUST004860,82,3,260.62,3,1,1,311,Dormant
CUST004861,264,6,814.5,1,3,4,134,Loyal Customers
CUST004862,11,6,826.34,4,3,4,434,Champions
CUST004863,141,4,337.86,2,2,2,222,Need Attention
CUST004864,39,5,611.39,4,3,3,433,Champions
CUST004865,6,8,809.42,4,4,4,444,Champions
CUST004866,215,5,447.65999999999997,2,3,2,232,Need Attention
CUST004867,43,5,479.46,4,3,2,432,Potential Loyalists
CUST004868,165,3,292.95,2,1,1,211,Dormant
CUST004869,404,7,627.58,1,4,3,143,Loyal Customers
CUST004870,24,4,472.55,4,2,2,422,Potential Loyalists
CUST004871,362,4,405.48,1,2,2,122,At Risk
CUST004872,523,6,586.9,1,3,3,133,Loyal Customers
CUST004873,231,6,717.75,1,3,4,134,Loyal Customers
CUST004874,405,4,343.68,1,2,2,122,At Risk
CUST004875,351,3,278.89,1,1,1,111,Lost
CUST004876,15,6,522.96,4,3,3,433,Champions
CUST004877,173,6,474.11,2,3,2,232,Need Attention
CUST004878,215,5,402.04,2,3,2,232,Need Attention
CUST004879,565,3,219.87,1,1,1,111,Lost
CUST004880,108,7,917.3100000000001,3,4,4,344,Champions
CUST004881,403,3,211.46,1,1,1,111,Lost
CUST004882,396,3,341.99,1,1,2,112,Lost
CUST004883,147,2,224.98000000000002,2,1,1,211,Dormant
CUST004884,94,7,574.45,3,4,3,343,Champions
CUST004885,142,2,257.36,2,1,1,211,Dormant
CUST004886,326,4,459.30999999999995,1,2,2,122,At Risk
CUST004887,65,8,761.46,3,4,4,344,Champions
CUST004888,358,7,650.26,1,4,3,143,Loyal Customers
CUST004889,17,6,666.9,4,3,4,434,Champions
CUST004890,38,7,653.16,4,4,3,443,Champions
CUST004891,3,3,313.51,4,1,1,411,Dormant
CUST004892,267,2,320.4,1,1,1,111,Lost
CUST004893,60,4,422.13,3,2,2,322,Potential Loyalists
CUST004894,223,4,382.90999999999997,1,2,2,122,At Risk
CUST004895,119,5,604.3,2,3,3,233,Loyal Customers
CUST004896,201,5,469.87,2,3,2,232,Need Attention
CUST004897,29,5,497.94,4,3,3,433,Champions
CUST004898,191,1,86.95,2,1,1,211,Dormant
CUST004899,9,6,604.76,4,3,3,433,Champions
CUST004900,239,2,144.89,1,1,1,111,Lost
CUST004901,210,6,535.33,2,3,3,233,Loyal Customers
CUST004902,40,5,583.54,4,3,3,433,Champions
CUST004903,46,5,420.40999999999997,3,3,2,332,Potential Loyalists
CUST004904,200,6,601.22,2,3,3,233,Loyal Customers
CUST004905,286,2,192.55,1,1,1,111,Lost
CUST004906,151,6,609.11,2,3,3,233,Loyal Customers
CUST004907,58,7,621.03,3,4,3,343,Champions
CUST004908,51,9,1085.16,3,4,4,344,Champions
CUST004909,50,6,547.5,3,3,3,333,Champions
CUST004910,23,5,568.9399999999999,4,3,3,433,Champions
CUST004911,230,4,539.73,1,2,3,123,At Risk
CUST004912,191,3,277.23,2,1,1,211,Dormant
CUST004913,153,9,855.87,2,4,4,244,Loyal Customers
CUST004914,263,8,760.46,1,4,4,144,Loyal Customers
CUST004915,28,6,633.65,4,3,3,433,Champions
CUST004916,229,2,237.53,1,1,1,111,Lost
CUST004917,36,4,428.22,4,2,2,422,Potential Loyalists
CUST004918,145,5,438.23,2,3,2,232,Need Attention
CUST004919,209,7,889.63,2,4,4,244,Loyal Customers
CUST004920,77,5,382.81,3,3,2,332,Potential Loyalists
CUST004921,64,6,631.8,3,3,3,333,Champions
CUST004922,121,6,498.28,2,3,3,233,Loyal Customers
CUST004923,170,4,327.89,2,2,1,221,Need Attention
CUST004924,171,3,280.93,2,1,1,211,Dormant
CUST004925,208,6,472.2,2,3,2,232,Need Attention
CUST004926,155,3,308.98,2,1,1,211,Dormant
CUST004927,63,5,432.32,3,3,2,332,Potential Loyalists
CUST004928,357,3,292.8,1,1,1,111,Lost
CUST004929,24,6,769.4300000000001,4,3,4,434,Champions
CUST004930,192,3,456.06,2,1,2,212,Dormant
CUST004931,111,4,333.2,2,2,1,221,Need Attention
CUST004932,752,1,86.48,1,1,1,111,Lost
CUST004933,177,4,392.33,2,2,2,222,Need Attention
CUST004934,61,2,139.26,3,1,1,311,Dormant
CUST004936,54,2,179.15,3,1,1,311,Dormant
CUST004937,139,3,325.41999999999996,2,1,1,211,Dormant
CUST004938,54,9,931.33,3,4,4,344,Champions
CUST004939,28,3,387.99,4,1,2,412,Dormant
CUST004940,498,2,185.20999999999998,1,1,1,111,Lost
CUST004941,37,7,880.36,4,4,4,444,Champions
CUST004942,169,2,187.76,2,1,1,211,Dormant
CUST004943,200,2,169.2,2,1,1,211,Dormant
CUST004944,79,4,310.32,3,2,1,321,Need Attention
CUST004945,277,3,444.42,1,1,2,112,Lost
CUST004946,55,3,371.4,3,1,2,312,Dormant
CUST004947,4,8,788.3199999999999,4,4,4,444,Champions
CUST004948,100,5,568.49,3,3,3,333,Champions
CUST004949,459,3,345.95,1,1,2,112,Lost
CUST004950,345,2,155.4,1,1,1,111,Lost
CUST004951,152,6,620.62,2,3,3,233,Loyal Customers
CUST004952,184,5,531.05,2,3,3,233,Loyal Customers
CUST004953,104,9,989.49,3,4,4,344,Champions
CUST004954,156,5,404.45,2,3,2,232,Need Attention
CUST004955,142,6,618.25,2,3,3,233,Loyal Customers
CUST004956,269,4,535.31,1,2,3,123,At Risk
CUST004957,219,1,93.31,1,1,1,111,Lost
CUST004958,72,8,690.11,3,4,4,344,Champions
CUST004959,184,5,518.2,2,3,3,233,Loyal Customers
CUST004960,200,8,826.26,2,4,4,244,Loyal Customers
CUST004961,61,3,344.49,3,1,2,312,Dormant
CUST004962,60,10,981.02,3,4,4,344,Champions
CUST004963,7,8,675.91,4,4,4,444,Champions
CUST004964,300,6,496.93,1,3,3,133,Loyal Customers
CUST004965,291,2,200.74,1,1,1,111,Lost
CUST004966,169,4,309.3,2,2,1,221,Need Attention
CUST004967,38,8,746.7,4,4,4,444,Champions
CUST004968,198,5,563.34,2,3,3,233,Loyal Customers
CUST004969,96,5,573.29,3,3,3,333,Champions
CUST004970,286,3,286.79,1,1,1,111,Lost
CUST004971,53,5,518.58,3,3,3,333,Champions
CUST004972,39,2,231.23000000000002,4,1,1,411,Dormant
CUST004973,78,3,424.5,3,1,2,312,Dormant
CUST004974,84,6,909.09,3,3,4,334,Champions
CUST004975,21,6,623.02,4,3,3,433,Champions
CUST004976,239,5,493.92,1,3,3,133,Loyal Customers
CUST004977,267,3,171.64,1,1,1,111,Lost
CUST004978,65,9,929.17,3,4,4,344,Champions
CUST004979,12,8,794.25,4,4,4,444,Champions
CUST004980,23,3,251.51,4,1,1,411,Dormant
CUST004981,95,5,466.19,3,3,2,332,Potential Loyalists
CUST004982,66,7,733.78,3,4,4,344,Champions
CUST004983,92,7,588.63,3,4,3,343,Champions
CUST004984,77,14,1255.03,3,4,4,344,Champions
CUST004985,52,4,512.21,3,2,3,323,Potential Loyalists
CUST004986,45,5,499.38,4,3,3,433,Champions
CUST004987,32,7,662.97,4,4,4,444,Champions
CUST004988,71,8,833.65,3,4,4,344,Champions
CUST004989,443,3,242.99,1,1,1,111,Lost
CUST004990,36,5,464.53,4,3,2,432,Potential Loyalists
CUST004991,87,6,506.03,3,3,3,333,Champions
CUST004992,77,3,181.19,3,1,1,311,Dormant
CUST004993,197,3,316.24,2,1,1,211,Dormant
CUST004994,170,2,296.85,2,1,1,211,Dormant
CUST004995,443,2,156.42000000000002,1,1,1,111,Lost
CUST004996,203,6,562.82,2,3,3,233,Loyal Customers
CUST004997,395,2,187.08999999999997,1,1,1,111,Lost
CUST004998,71,7,512.23,3,4,3,343,Champions
CUST004999,184,7,589.63,2,4,3,243,Loyal Customers
CUST005000,6,4,481.67999999999995,4,2,2,422,Potential Loyalists
CUST005001,131,8,854.81,2,4,4,244,Loyal Customers
CUST005002,2,5,561.89,4,3,3,433,Champions
CUST005003,42,5,631.12,4,3,3,433,Champions
CUST005004,196,5,412.35,2,3,2,232,Need Attention
CUST005005,370,2,252.49,1,1,1,111,Lost
CUST005006,109,2,324.27,3,1,1,311,Dormant
CUST005007,87,7,480.39,3,4,2,342,Potential Loyalists
CUST005008,39,5,508.52,4,3,3,433,Champions
CUST005009,105,7,595.8,3,4,3,343,Champions
CUST005010,7,6,724.51,4,3,4,434,Champions
CUST005011,264,2,216.62,1,1,1,111,Lost
CUST005012,29,5,424.70000000000005,4,3,2,432,Potential Loyalists
CUST005013,170,4,424.9,2,2,2,222,Need Attention
CUST005014,76,5,564.29,3,3,3,333,Champions
CUST005015,84,3,234.47,3,1,1,311,Dormant
CUST005016,162,2,165.04,2,1,1,211,Dormant
CUST005017,145,6,515.21,2,3,3,233,Loyal Customers
CUST005018,119,5,550.51,2,3,3,233,Loyal Customers
CUST005019,367,6,656.7,1,3,3,133,Loyal Customers
CUST005020,374,4,457.16999999999996,1,2,2,122,At Risk
CUST005021,6,5,450.7,4,3,2,432,Potential Loyalists
CUST005022,274,4,312.59,1,2,1,121,Lost
CUST005023,88,6,652.27,3,3,3,333,Champions
CUST005024,52,7,691.36,3,4,4,344,Champions
CUST005025,137,6,587.5899999999999,2,3,3,233,Loyal Customers
CUST005026,179,10,1049.35,2,4,4,244,Loyal Customers
CUST005027,53,3,236.05,3,1,1,311,Dormant
CUST005028,181,5,500.1600000000001,2,3,3,233,Loyal Customers
CUST005029,90,6,525.86,3,3,3,333,Champions
CUST005030,133,2,123.39000000000001,2,1,1,211,Dormant
CUST005031,272,8,844.37,1,4,4,144,Loyal Customers
CUST005032,63,2,230.14999999999998,3,1,1,311,Dormant
CUST005033,346,4,451.57,1,2,2,122,At Risk
CUST005034,101,5,509.92,3,3,3,333,Champions
CUST005035,225,5,442.49,1,3,2,132,At Risk
CUST005036,162,3,253.81,2,1,1,211,Dormant
CUST005037,98,2,236.13,3,1,1,311,Dormant
CUST005038,414,2,175.66,1,1,1,111,Lost
CUST005039,80,4,326.2,3,2,1,321,Need Attention
CUST005040,724,1,87.79,1,1,1,111,Lost
CUST005041,51,7,729.6,3,4,4,344,Champions
CUST005042,252,6,540.6800000000001,1,3,3,133,Loyal Customers
CUST005043,474,3,255.79,1,1,1,111,Lost
CUST005044,33,11,988.71,4,4,4,444,Champions
CUST005045,27,5,428.22,4,3,2,432,Potential Loyalists
CUST005046,35,7,812.74,4,4,4,444,Champions
CUST005047,9,5,473.90999999999997,4,3,2,432,Potential Loyalists
CUST005048,7,6,603.9,4,3,3,433,Champions
CUST005049,236,2,199.62,1,1,1,111,Lost
CUST005050,555,2,161.74,1,1,1,111,Lost
CUST005051,105,4,377.11,3,2,2,322,Potential Loyalists
CUST005052,27,3,241.36,4,1,1,411,Dormant
CUST005053,174,4,418.89,2,2,2,222,Need Attention
CUST005054,334,10,890.52,1,4,4,144,Loyal Customers
CUST005055,21,3,360.97,4,1,2,412,Dormant
CUST005056,93,7,594.61,3,4,3,343,Champions
CUST005057,47,7,591.85,3,4,3,343,Champions
CUST005058,10,9,898.77,4,4,4,444,Champions
CUST005059,79,5,509.98,3,3,3,333,Champions
CUST005060,52,9,962.35,3,4,4,344,Champions
CUST005061,12,7,611.78,4,4,3,443,Champions
CUST005062,42,6,663.33,4,3,4,434,Champions
CUST005063,226,5,336.27,1,3,1,131,Can't Lose Them
CUST005064,22,4,381.9,4,2,2,422,Potential Loyalists
CUST005065,21,3,307.35,4,1,1,411,Dormant
CUST005066,54,6,510.43,3,3,3,333,Champions
CUST005067,22,5,556.66,4,3,3,433,Champions
CUST005068,1,6,514.51,4,3,3,433,Champions
CUST005069,7,5,675.86,4,3,4,434,Champions
CUST005070,51,7,695.77,3,4,4,344,Champions
CUST005071,72,7,526.45,3,4,3,343,Champions
CUST005072,168,3,303.76,2,1,1,211,Dormant
CUST005073,103,10,1135.57,3,4,4,344,Champions
CUST005074,6,3,228.49,4,1,1,411,Dormant
CUST005075,288,4,431.53,1,2,2,122,At Risk
CUST005076,96,7,542.99,3,4,3,343,Champions
CUST005077,288,3,316.19,1,1,1,111,Lost
CUST005078,120,8,884.13,2,4,4,244,Loyal Customers
CUST005079,9,10,1018.01,4,4,4,444,Champions
CUST005080,154,5,596.23,2,3,3,233,Loyal Customers
CUST005081,459,3,338.97,1,1,2,112,Lost
CUST005082,32,4,411.5,4,2,2,422,Potential Loyalists
CUST005083,263,4,549.83,1,2,3,123,At Risk
CUST005084,86,4,381.94,3,2,2,322,Potential Loyalists
CUST005085,523,2,279.57,1,1,1,111,Lost
CUST005086,415,1,111.57,1,1,1,111,Lost
CUST005087,272,5,464.63,1,3,2,132,At Risk
CUST005088,40,9,685.53,4,4,4,444,Champions
CUST005089,37,9,1043.6799999999998,4,4,4,444,Champions
CUST005090,91,4,419.11,3,2,2,322,Potential Loyalists
CUST005091,175,8,961.65,2,4,4,244,Loyal Customers
CUST005092,70,2,229.87,3,1,1,311,Dormant
CUST005093,38,7,692.31,4,4,4,444,Champions
CUST005094,11,3,306.38,4,1,1,411,Dormant
CUST005095,34,5,464.81,4,3,2,432,Potential Loyalists
CUST005096,383,3,287.39,1,1,1,111,Lost
CUST005097,163,3,347.68,2,1,2,212,Dormant
CUST005098,69,5,388.87,3,3,2,332,Potential Loyalists
CUST005099,129,4,449.75,2,2,2,222,Need Attention
CUST005100,143,3,233.37,2,1,1,211,Dormant
CUST005101,301,5,532.04,1,3,3,133,Loyal Customers
CUST005102,150,2,210.09,2,1,1,211,Dormant
CUST005103,18,5,519.8,4,3,3,433,Champions
CUST005104,11,9,977.53,4,4,4,444,Champions
CUST005105,30,5,607.8199999999999,4,3,3,433,Champions
CUST005106,106,7,970.85,3,4,4,344,Champions
CUST005107,113,6,621.52,2,3,3,233,Loyal Customers
CUST005108,22,7,575.6,4,4,3,443,Champions
CUST005109,71,3,339.95,3,1,2,312,Dormant
CUST005110,38,4,412.62,4,2,2,422,Potential Loyalists
CUST005111,18,5,404.26,4,3,2,432,Potential Loyalists
CUST005112,131,2,200.03,2,1,1,211,Dormant
CUST005113,25,7,805.14,4,4,4,444,Champions
CUST005114,21,5,553.27,4,3,3,433,Champions
CUST005115,3,2,189.64,4,1,1,411,Dormant
CUST005116,206,3,222.34,2,1,1,211,Dormant
CUST005117,71,7,520.16,3,4,3,343,Champions
CUST005118,207,7,726.75,2,4,4,244,Loyal Customers
CUST005119,15,8,717.08,4,4,4,444,Champions
CUST005120,218,2,292.21,1,1,1,111,Lost
CUST005121,401,4,412.34000000000003,1,2,2,122,At Risk
CUST005122,245,1,105.95,1,1,1,111,Lost
CUST005123,137,4,362.92999999999995,2,2,2,222,Need Attention
CUST005124,25,5,418.37,4,3,2,432,Potential Loyalists
CUST005125,180,5,449.83,2,3,2,232,Need Attention
CUST005126,51,8,895.17,3,4,4,344,Champions
CUST005127,69,5,400.88,3,3,2,332,Potential Loyalists
CUST005128,31,6,538.37,4,3,3,433,Champions
CUST005129,14,8,889.84,4,4,4,444,Champions
CUST005130,27,8,731.59,4,4,4,444,Champions
CUST005131,394,2,175.45999999999998,1,1,1,111,Lost
CUST005132,251,7,784.8,1,4,4,144,Loyal Customers
CUST005133,20,3,232.3,4,1,1,411,Dormant
CUST005134,514,3,289.08,1,1,1,111,Lost
CUST005135,62,6,904.05,3,3,4,334,Champions
CUST005136,69,4,451.34,3,2,2,322,Potential Loyalists
CUST005137,14,3,243.56,4,1,1,411,Dormant
CUST005138,59,5,589.52,3,3,3,333,Champions
CUST005139,170,2,221.54000000000002,2,1,1,211,Dormant
CUST005140,387,4,349.03999999999996,1,2,2,122,At Risk
CUST005141,150,4,355.71,2,2,2,222,Need Attention
CUST005142,78,6,622.23,3,3,3,333,Champions
CUST005143,160,8,679.64,2,4,4,244,Loyal Customers
CUST005144,109,6,572.89,3,3,3,333,Champions
CUST005145,26,6,570.07,4,3,3,433,Champions
CUST005146,166,6,654.98,2,3,3,233,Loyal Customers
CUST005147,60,5,577.46,3,3,3,333,Champions
CUST005148,34,5,621.76,4,3,3,433,Champions
CUST005149,29,5,662.42,4,3,4,434,Champions
CUST005150,157,4,502.14,2,2,3,223,Need Attention
CUST005151,61,5,385.98,3,3,2,332,Potential Loyalists
CUST005152,225,2,192.87,1,1,1,111,Lost
CUST005153,115,4,346.89,2,2,2,222,Need Attention
CUST005154,51,9,842.23,3,4,4,344,Champions
CUST005155,158,6,581.04,2,3,3,233,Loyal Customers
CUST005156,203,9,1002.81,2,4,4,244,Loyal Customers
CUST005157,317,3,363.6,1,1,2,112,Lost
CUST005158,209,5,573.04,2,3,3,233,Loyal Customers
CUST005159,204,4,377.26,2,2,2,222,Need Attention
CUST005160,193,5,488.58,2,3,2,232,Need Attention
CUST005161,89,4,497.19,3,2,3,323,Potential Loyalists
CUST005162,127,4,355.78999999999996,2,2,2,222,Need Attention
CUST005163,116,6,647.58,2,3,3,233,Loyal Customers
CUST005164,56,5,538.0,3,3,3,333,Champions
CUST005165,59,10,1023.2,3,4,4,344,Champions
CUST005166,101,6,513.1,3,3,3,333,Champions
CUST005167,1,10,868.65,4,4,4,444,Champions
CUST005168,23,7,681.2,4,4,4,444,Champions
CUST005169,58,5,523.88,3,3,3,333,Champions
CUST005170,72,7,576.73,3,4,3,343,Champions
CUST005171,394,1,75.8,1,1,1,111,Lost
CUST005172,460,5,523.08,1,3,3,133,Loyal Customers
CUST005173,199,5,471.11,2,3,2,232,Need Attention
CUST005174,48,8,781.77,3,4,4,344,Champions
CUST005175,95,10,1129.41,3,4,4,344,Champions
CUST005176,167,7,620.8,2,4,3,243,Loyal Customers
CUST005177,69,9,867.16,3,4,4,344,Champions
CUST005178,8,2,174.19,4,1,1,411,Dormant
CUST005179,14,4,495.63,4,2,3,423,Potential Loyalists
CUST005180,231,4,399.1,1,2,2,122,At Risk
CUST005181,118,4,385.36,2,2,2,222,Need Attention
CUST005182,179,5,543.87,2,3,3,233,Loyal Customers
CUST005183,134,6,742.19,2,3,4,234,Loyal Customers
CUST005184,113,6,533.4499999999999,2,3,3,233,Loyal Customers
CUST005185,8,5,425.49,4,3,2,432,Potential Loyalists
CUST005186,643,1,130.46,1,1,1,111,Lost
CUST005187,60,8,802.6,3,4,4,344,Champions
CUST005188,221,6,718.35,1,3,4,134,Loyal Customers
CUST005189,9,4,353.94,4,2,2,422,Potential Loyalists
CUST005190,8,3,253.9,4,1,1,411,Dormant
CUST005191,285,4,520.24,1,2,3,123,At Risk
CUST005192,371,1,112.82,1,1,1,111,Lost
CUST005193,27,10,966.05,4,4,4,444,Champions
CUST005194,310,4,369.71999999999997,1,2,2,122,At Risk
CUST005195,116,5,462.53,2,3,2,232,Need Attention
CUST005196,13,3,333.25,4,1,1,411,Dormant
CUST005197,20,5,515.4100000000001,4,3,3,433,Champions
CUST005198,82,2,237.23000000000002,3,1,1,311,Dormant
CUST005199,177,10,1056.03,2,4,4,244,Loyal Customers
CUST005200,192,4,344.78,2,2,2,222,Need Attention
CUST005201,5,7,617.34,4,4,3,443,Champions
CUST005202,44,4,483.91999999999996,4,2,2,422,Potential Loyalists
CUST005203,334,6,570.19,1,3,3,133,Loyal Customers
CUST005204,133,7,658.75,2,4,3,243,Loyal Customers
CUST005205,598,2,195.26,1,1,1,111,Lost
CUST005206,104,3,401.07,3,1,2,312,Dormant
CUST005207,332,4,312.46,1,2,1,121,Lost
CUST005208,7,8,711.9300000000001,4,4,4,444,Champions
CUST005209,415,5,459.36,1,3,2,132,At Risk
CUST005210,164,4,323.72,2,2,1,221,Need Attention
CUST005211,394,2,215.95,1,1,1,111,Lost
CUST005212,14,9,905.17,4,4,4,444,Champions
CUST005213,293,10,914.35,1,4,4,144,Loyal Customers
CUST005214,58,3,250.87,3,1,1,311,Dormant
CUST005215,530,2,191.01999999999998,1,1,1,111,Lost
CUST005216,7,7,668.71,4,4,4,444,Champions
CUST005217,124,6,570.29,2,3,3,233,Loyal Customers
CUST005218,67,4,380.38,3,2,2,322,Potential Loyalists
CUST005219,187,5,400.87,2,3,2,232,Need Attention
CUST005220,257,2,174.57999999999998,1,1,1,111,Lost
CUST005221,61,11,1048.77,3,4,4,344,Champions
CUST005222,7,8,633.6,4,4,3,443,Champions
CUST005223,272,5,520.32,1,3,3,133,Loyal Customers
CUST005224,18,7,709.52,4,4,4,444,Champions
CUST005225,340,6,575.49,1,3,3,133,Loyal Customers
CUST005226,166,7,808.9200000000001,2,4,4,244,Loyal Customers
CUST005227,63,6,524.7,3,3,3,333,Champions
CUST005228,94,2,134.88,3,1,1,311,Dormant
CUST005229,327,4,472.34,1,2,2,122,At Risk
CUST005230,167,2,134.89000000000001,2,1,1,211,Dormant
CUST005231,174,1,58.92,2,1,1,211,Dormant
CUST005232,37,5,604.8199999999999,4,3,3,433,Champions
CUST005233,24,5,621.74,4,3,3,433,Champions
CUST005234,16,7,752.49,4,4,4,444,Champions
CUST005235,5,8,775.5,4,4,4,444,Champions
CUST005236,332,5,497.46999999999997,1,3,3,133,Loyal Customers
CUST005237,58,3,300.22,3,1,1,311,Dormant
CUST005238,79,7,600.89,3,4,3,343,Champions
CUST005239,136,6,668.52,2,3,4,234,Loyal Customers
CUST005240,95,7,700.47,3,4,4,344,Champions
CUST005241,419,3,359.71000000000004,1,1,2,112,Lost
CUST005242,333,3,310.36,1,1,1,111,Lost
